epoch,accuracy,an_mean,an_std,ap_mean,ap_std,loss,val_accuracy,val_an_mean,val_an_std,val_ap_mean,val_ap_std,val_loss
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9759787321090698,292.6736145019531,959.403564453125,1.3111203908920288,959.403564453125,1.018604040145874,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9718791246414185,5330.5263671875,8926.380859375,509.2858581542969,8926.380859375,69.82583618164062,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9931135177612305,222082.109375,256260.046875,11756.2001953125,256260.046875,1062.237548828125,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9989782571792603,26290.873046875,33591.46875,4673.2255859375,33591.46875,1754.2044677734375,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9814106822013855,10343.349609375,12535.814453125,881.8522338867188,12535.814453125,219.91122436523438,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.6601988077163696,9558843.0,5076361.0,1421548.625,5076361.0,6258.6953125,0.8176774382591248,13865123.0,8104755.5,10010093.0,8104755.5,1831321.75
1,0.6240774393081665,17445486.0,8250130.5,3005229.0,8250130.5,6475.056640625,0.7871294021606445,16433932.0,7715242.5,12024197.0,7715242.5,1635076.875
2,0.5887397527694702,20994404.0,8832320.0,3832113.5,8832320.0,3315.019775390625,0.7949236035346985,20215202.0,9217499.0,15698278.0,9217499.0,2306200.5
3,0.5782046914100647,24458164.0,9674794.0,4946519.0,9674794.0,1747.241455078125,0.7990117073059082,23153776.0,10363637.0,17587434.0,10363637.0,2279434.5
4,0.564420759677887,27384476.0,10186235.0,5774242.0,10186235.0,1415.962646484375,0.7895552515983582,26375372.0,11131482.0,20702088.0,11131482.0,2583838.0
0,0.8968809247016907,294.1792907714844,381.5191955566406,32.500885009765625,381.5191955566406,2.2625346183776855,0.8725062608718872,3.250066041946411,8.40322208404541,2.4696097373962402,8.40322208404541,1.4905377626419067
1,0.9192849397659302,19.312332153320312,55.28720474243164,0.816534698009491,55.28720474243164,0.3846317529678345,0.9020916819572449,0.6577268838882446,1.9759119749069214,1.1323684453964233,1.9759119749069214,1.0174106359481812
2,0.930205225944519,27.17841911315918,92.83070373535156,0.26107269525527954,92.83070373535156,0.47976478934288025,0.8913379311561584,0.3863316774368286,0.9311371445655823,0.5005097389221191,0.9311371445655823,0.6977647542953491
3,0.9274541139602661,30.19392967224121,97.56065368652344,0.9107754826545715,97.56065368652344,0.7413123250007629,0.9125188589096069,0.18819832801818848,0.5320161581039429,0.1504916548728943,0.5320161581039429,0.5406394600868225
4,0.9347224831581116,22.832937240600586,77.01976013183594,0.9159588813781738,77.01976013183594,0.5802890658378601,0.9205653071403503,1.8206169605255127,5.711216926574707,1.6208603382110596,5.711216926574707,1.275502324104309
0,0.7363649010658264,2012875.25,2102488.0,308429.25,2102488.0,1589.7828369140625,0.8019766211509705,2111906.75,1140094.75,1383338.875,1140094.75,191813.6875
1,0.6426130533218384,2505555.25,1354220.25,420040.875,1354220.25,923.950927734375,0.7905884981155396,2454176.75,1185883.25,1642525.75,1185883.25,203021.0
0,0.994672954082489,716.2596435546875,919.2734985351562,118.33808898925781,919.2734985351562,26.750335693359375,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9404648542404175,264595.625,1019069.125,12.98127269744873,1019069.125,8.431878089904785,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.998779833316803,67.62190246582031,71.11454772949219,22.693862915039062,71.11454772949219,6.415924072265625,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9770861268043518,2717689.5,4272590.5,288880.625,4272590.5,14113.3955078125,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9964709281921387,2685.4443359375,3323.96826171875,337.7038879394531,3323.96826171875,64.80841064453125,0.9929245114326477,5.153684696779237e-07,1.8491650735086296e-06,1.030736257234821e-06,1.8491650735086296e-06,0.5000000596046448
1,1.0,0.0,0.0,0.0,0.0,0.5,0.9929245114326477,5.153684128345049e-07,1.7097988802561304e-06,1.0307364846084965e-06,1.7097988802561304e-06,0.5000000596046448
2,1.0,0.0,0.0,0.0,0.0,0.5,0.9929245114326477,5.153684128345049e-07,1.7941290479939198e-06,1.0307360298611457e-06,1.7941290479939198e-06,0.5000000596046448
3,1.0,0.0,0.0,0.0,0.0,0.5,0.9929245114326477,5.153684696779237e-07,1.8009765199167305e-06,1.0307364846084965e-06,1.8009765199167305e-06,0.5000000596046448
4,1.0,0.0,0.0,0.0,0.0,0.5,0.9929245114326477,5.153684696779237e-07,1.8227881355414866e-06,1.0307363709216588e-06,1.8227881355414866e-06,0.5000000596046448
0,0.9957901835441589,136695.515625,148345.515625,6241.16162109375,148345.515625,532.9317016601562,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9988964200019836,6778.32421875,9198.2138671875,941.890869140625,9198.2138671875,227.4488067626953,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.976015567779541,926887936.0,1066574272.0,56075728.0,1066574272.0,7632638.5,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.996661901473999,2455.137939453125,2904.1015625,345.83966064453125,2904.1015625,52.1483154296875,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.970706045627594,4199530.5,5276330.0,199450.5625,5276330.0,37576.2265625,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9309688806533813,116.9325942993164,421.4993591308594,0.1229148656129837,421.4993591308594,0.5219861268997192,0.9519991278648376,0.0003048556682188064,0.0010568524012342095,0.0006097100558690727,0.0010568524012342095,0.5003046989440918
1,0.9711673855781555,0.001843246165663004,0.0070399208925664425,8.42868976178579e-05,0.0070399208925664425,0.49855637550354004,0.9258535504341125,0.012944471091032028,0.0439673475921154,0.025888947769999504,0.0439673475921154,0.512951135635376
2,0.9143156409263611,1.226303219795227,4.49242639541626,0.030553927645087242,4.49242639541626,0.5096280574798584,0.9240565896034241,0.08214898407459259,0.2626606822013855,0.08038213104009628,0.2626606822013855,0.5347177386283875
3,0.8900908827781677,1.4383822679519653,2.1752800941467285,0.1495756357908249,2.1752800941467285,0.3755660355091095,0.8195866942405701,5.0445709228515625,2.9794504642486572,4.404466152191162,2.9794504642486572,1.317838430404663
4,0.6815839409828186,6.238461971282959,10.799171447753906,0.7728199362754822,10.799171447753906,0.027968555688858032,0.819968581199646,5.558765888214111,3.3467490673065186,4.522510051727295,3.3467490673065186,1.2180904150009155
0,0.6748838424682617,8.324128150939941,6.369723320007324,0.8151838779449463,6.369723320007324,0.01974700763821602,0.7895979881286621,7.078614234924316,4.022222995758057,4.339835166931152,4.022222995758057,0.6630743741989136
1,0.6420179605484009,8.1644926071167,4.2970805168151855,1.2663629055023193,4.2970805168151855,0.00637249369174242,0.7719660997390747,8.364782333374023,4.448427200317383,4.9781174659729,4.448427200317383,0.6557239294052124
2,0.6302163600921631,9.44826889038086,4.955322742462158,1.602827787399292,4.955322742462158,0.00420162919908762,0.7749685645103455,9.90849494934082,4.727795124053955,6.314615249633789,4.727795124053955,0.7379692792892456
3,0.6173643469810486,10.14854907989502,4.7179365158081055,1.9599130153656006,4.7179365158081055,0.0031321286223828793,0.7661432027816772,9.312689781188965,4.321145534515381,5.895992755889893,4.321145534515381,0.6471012234687805
4,0.6061387062072754,10.571155548095703,4.7616376876831055,2.1178863048553467,4.7616376876831055,0.002663050079718232,0.7591269016265869,9.56123161315918,4.260504722595215,6.343952178955078,4.260504722595215,0.7346894145011902
0,0.7036982178688049,19839450.0,12313508.0,2799417.5,12313508.0,13544.1787109375,0.8064690232276917,24069226.0,13336195.0,16413389.0,13336195.0,2362931.5
1,0.6487783193588257,35772464.0,18756506.0,5463852.5,18756506.0,14791.9453125,0.8128481507301331,30921578.0,16315329.0,22073596.0,16315329.0,3183253.25
2,0.6376753449440002,42889608.0,21406196.0,7330478.5,21406196.0,6339.9033203125,0.7971248626708984,37186020.0,18207284.0,27080272.0,18207284.0,3388307.5
3,0.623177170753479,50232856.0,23263660.0,9705559.0,23263660.0,4156.7060546875,0.7862533926963806,44977796.0,20941622.0,31993748.0,20941622.0,3668554.0
4,0.6179270148277283,57159776.0,25629850.0,11839932.0,25629850.0,3200.83984375,0.7818284034729004,51367996.0,23591978.0,37370296.0,23591978.0,4376958.5
0,0.7082720994949341,53781148.0,33379724.0,6360988.5,33379724.0,11846.1572265625,0.803046464920044,82600120.0,47714588.0,49267276.0,47714588.0,5955581.5
1,0.6708757877349854,102698160.0,57782396.0,14365933.0,57782396.0,15720.1982421875,0.8038818836212158,120527160.0,68018984.0,70126480.0,68018984.0,7017083.5
2,0.6459307074546814,125160584.0,63738716.0,20374304.0,63738716.0,8975.001953125,0.7912374138832092,141837040.0,73184232.0,89737256.0,73184232.0,9607143.0
3,0.6305940747261047,147297632.0,70792088.0,26343838.0,70792088.0,5477.076171875,0.7920539975166321,162504320.0,84593280.0,100186144.0,84593280.0,9420718.0
4,0.6233625411987305,162688240.0,74737288.0,33410856.0,74737288.0,4146.79638671875,0.7875251173973083,178525248.0,92093160.0,112130936.0,92093160.0,10363301.0
0,0.7043777108192444,29907540.0,19056782.0,4178593.25,19056782.0,20998.177734375,0.8084905743598938,32784698.0,17401668.0,23477770.0,17401668.0,3176186.0
1,0.6580709218978882,52089024.0,27704328.0,8861772.0,27704328.0,22370.775390625,0.8117026090621948,43042732.0,23261570.0,31309648.0,23261570.0,4227623.5
2,0.6241295337677002,65211796.0,30982996.0,11691636.0,30982996.0,9023.5849609375,0.8015498518943787,55750728.0,27347700.0,41623580.0,27347700.0,5357265.5
3,0.6206673979759216,77250848.0,35868616.0,15435387.0,35868616.0,5886.7626953125,0.8022237420082092,69124000.0,33345292.0,50753440.0,33345292.0,6092572.0
4,0.6231151819229126,90806736.0,41550788.0,19578504.0,41550788.0,4424.38427734375,0.7822551727294922,83327680.0,37191632.0,60621560.0,37191632.0,6870828.5
0,0.7022878527641296,83042376.0,50456380.0,9894404.0,50456380.0,17843.771484375,0.8178957104682922,136213200.0,83268312.0,80475312.0,83268312.0,9673664.0
1,0.6659863591194153,161318896.0,89198088.0,22680630.0,89198088.0,25103.443359375,0.8059170842170715,191457008.0,111635000.0,113348784.0,111635000.0,13043529.0
2,0.6380154490470886,205736304.0,102209576.0,33935996.0,102209576.0,14019.1884765625,0.7971168160438538,238944672.0,133607328.0,142036576.0,133607328.0,14823917.0
3,0.6264127492904663,233803312.0,109880040.0,43763748.0,109880040.0,8988.28125,0.7857726216316223,253404016.0,130214144.0,155388208.0,130214144.0,14495231.0
4,0.6131114363670349,261013632.0,116095584.0,51897252.0,116095584.0,7049.115234375,0.7836306691169739,290161280.0,144732464.0,178890528.0,144732464.0,15543015.0
0,0.9683823585510254,16.222206115722656,18.930004119873047,1.808666467666626,18.930004119873047,0.8348320126533508,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.6965498328208923,44874136.0,27179846.0,4933581.0,27179846.0,8276.4609375,0.800000011920929,72489280.0,45028484.0,37078980.0,45028484.0,3603851.75
1,0.6633068919181824,87831536.0,48337056.0,11943514.0,48337056.0,11123.126953125,0.7976759076118469,101377784.0,61620188.0,51950752.0,61620188.0,4191753.75
2,0.6466548442840576,109611528.0,56452304.0,17097588.0,56452304.0,7459.7880859375,0.7969158291816711,122005912.0,75665360.0,62629548.0,75665360.0,5262784.5
3,0.6349540948867798,124596400.0,60811776.0,21402868.0,60811776.0,4735.6826171875,0.7942713499069214,135137424.0,77413736.0,76065224.0,77413736.0,6580329.0
4,0.6317480802536011,142479920.0,68095472.0,25877324.0,68095472.0,5640.93115234375,0.7865703701972961,153050832.0,85400800.0,85376840.0,85400800.0,6993019.5
0,0.9987078905105591,542.9920654296875,584.7357177734375,83.21578979492188,584.7357177734375,15.469016075134277,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.7702542543411255,6.978913307189941,8.601765632629395,1.2103486061096191,8.601765632629395,0.4210151731967926,0.8233827352523804,6.855470180511475,5.360569477081299,5.697909355163574,5.360569477081299,2.373767852783203
1,0.738795280456543,4.497284889221191,3.2824974060058594,0.6200612783432007,3.2824974060058594,0.08238077908754349,0.8661500215530396,2.211299180984497,2.2216269969940186,1.4588755369186401,2.2216269969940186,0.6702485680580139
2,0.765936553478241,8.369915962219238,7.0112786293029785,0.7429688572883606,7.0112786293029785,0.04972865805029869,0.8449460864067078,4.52147912979126,3.004852533340454,4.020826816558838,3.004852533340454,1.4032059907913208
3,0.7818532586097717,8.392395973205566,7.365143775939941,0.769210159778595,7.365143775939941,0.05667300149798393,0.8443620800971985,5.488492488861084,4.990176677703857,4.894314765930176,4.990176677703857,2.226768970489502
4,0.7786589860916138,5.767598628997803,5.102944850921631,0.704287588596344,5.102944850921631,0.10213785618543625,0.8499326109886169,4.967406272888184,3.490553617477417,4.629487991333008,3.490553617477417,1.6945308446884155
0,0.7424582839012146,6.511919975280762,4.89825963973999,1.9246931076049805,4.89825963973999,0.5819557309150696,0.8174079060554504,7.159559726715088,5.045737266540527,5.933245658874512,5.045737266540527,2.2954983711242676
1,0.7737783193588257,36.01409912109375,48.866455078125,4.7767181396484375,48.866455078125,1.6140975952148438,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9595513343811035,255.77500915527344,570.1640014648438,0.6273272037506104,570.1640014648438,0.9744033217430115,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9022502899169922,300.5254821777344,281.75433349609375,41.01758575439453,281.75433349609375,0.8867310881614685,0.8852323889732361,0.9853175282478333,1.9301064014434814,0.9125074744224548,1.9301064014434814,0.8070108890533447
1,0.9207220077514648,10.749831199645996,32.826026916503906,0.23594866693019867,32.826026916503906,0.38399946689605713,0.9136746525764465,0.4121914207935333,1.0689374208450317,0.3228464424610138,1.0689374208450317,0.6211166381835938
2,0.9266513586044312,58.80297088623047,196.94686889648438,12.055273056030273,196.94686889648438,6.534209728240967,0.9210804104804993,0.8811796307563782,2.578765630722046,0.9919185638427734,2.578765630722046,0.9501897096633911
3,0.92946857213974,127.44893646240234,415.1947021484375,4.154068946838379,415.1947021484375,1.6382684707641602,0.9107223749160767,0.35838648676872253,0.970580518245697,0.31902432441711426,0.970580518245697,0.6160123348236084
4,0.9284633994102478,1144.3162841796875,3183.12255859375,27.319278717041016,3183.12255859375,10.71949291229248,0.927305281162262,2.2372467517852783,7.1504058837890625,4.392025947570801,7.1504058837890625,2.6882548332214355
0,0.9984648823738098,2857.955810546875,3225.279052734375,492.9682922363281,3225.279052734375,106.1759033203125,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9233478307723999,37.1407585144043,49.28997802734375,4.716766834259033,49.28997802734375,0.7123399376869202,0.9184860587120056,0.2761648893356323,0.7794291973114014,0.1848837286233902,0.7794291973114014,0.5563472509384155
1,0.9283623695373535,1.389196515083313,4.6791911125183105,0.07885438948869705,4.6791911125183105,0.49944958090782166,0.9247753620147705,13.51555347442627,39.93598937988281,9.113014221191406,39.93598937988281,4.735947132110596
2,0.9274572134017944,11.41393756866455,42.92414855957031,0.04199676960706711,42.92414855957031,0.4802612066268921,0.9337376356124878,11.029133796691895,37.63980484008789,20.758251190185547,37.63980484008789,10.891956329345703
3,0.9302323460578918,5.08857536315918,18.707752227783203,0.07652968913316727,18.707752227783203,0.4885888993740082,0.9344564080238342,24.52366828918457,84.12931060791016,41.82417297363281,84.12931060791016,21.5048828125
4,0.8877720832824707,11.6060209274292,40.11722183227539,0.32382890582084656,40.11722183227539,0.4174799919128418,0.843643307685852,2.1069352626800537,1.3242852687835693,1.7216579914093018,1.3242852687835693,0.6604360342025757
0,0.783871054649353,74863.6328125,61871.08984375,8812.0703125,61871.08984375,137.2853240966797,0.8363567590713501,7481.14990234375,5258.5009765625,6328.86572265625,5258.5009765625,1547.10888671875
1,0.7633897066116333,24548.724609375,18987.876953125,3310.3447265625,18987.876953125,36.690521240234375,0.8528266549110413,48307.56640625,38714.2578125,35513.6015625,38714.2578125,7200.17138671875
2,0.7691346406936646,35160.234375,28051.265625,4681.62353515625,28051.265625,43.921112060546875,0.8377324342727661,138721.484375,101748.71875,99353.3046875,101748.71875,20395.201171875
3,0.7545666098594666,80705.6015625,59975.82421875,11042.994140625,59975.82421875,91.02851104736328,0.8339509963989258,65337.1171875,46530.90234375,44661.34375,46530.90234375,8327.556640625
4,0.7577677965164185,43297.87890625,33345.75,5893.6376953125,33345.75,45.634769439697266,0.8630527853965759,82135.5390625,80324.7578125,60404.91015625,80324.7578125,14326.4560546875
0,0.9991617798805237,10628.2236328125,14762.1259765625,681.9476318359375,14762.1259765625,101.09978485107422,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9983557462692261,3006.79638671875,2756.94384765625,546.9595336914062,2756.94384765625,82.62460327148438,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9963981509208679,109.73907470703125,394.56591796875,0.08228891342878342,394.56591796875,0.5351307988166809,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9987277388572693,4366.548828125,5565.87939453125,373.8288879394531,5565.87939453125,60.98482894897461,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9800000190734863,38677188608.0,44123893760.0,3439209728.0,44123893760.0,433567200.0,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9579712748527527,14894472.0,19818284.0,990086.5625,19818284.0,103520.21875,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
